marketing_id,date,channel,spend,impressions,clicks,conversions
M005085,2025-07-23,Meta Ads,40416.1,67980,10362,155
M005086,2023-09-02,Direct,19336.72,107557,12365,44
M005087,2025-03-31,Email,18341.24,35930,7680,108
M005088,2025-04-09,Direct,11035.25,245389,4091,70
M005089,2024-03-13,Referral,17291.18,247697,7399,15
M005090,2024-04-19,Organic Search,21750.26,96016,12091,32
M005091,2026-01-01,Google Ads,27135.8,105422,11162,140
M005092,2022-05-31,Organic Search,35563.41,230171,7147,18
M005093,2024-05-31,Google Ads,3213.31,10470,660,37
M005094,2026-07-10,Google Ads,40721.07,273234,11300,210
M005095,2022-06-15,Organic Search,31367.2,166432,9039,81
M005096,2023-11-21,Direct,13583.28,248460,9113,136
M005097,2026-07-31,Affiliate,8373.6,111686,12784,92
M005098,2022-08-14,Referral,31209.38,144798,6326,43
M005099,2023-10-01,Email,15353.19,110595,10882,216
M005100,2022-09-04,Email,33470.73,262147,2325,208
M005101,2022-02-27,Direct,41547.75,259088,9996,148
M005102,2023-02-18,Google Ads,28460.45,246340,8877,222
M005103,2023-08-13,Affiliate,22783.5,14144,10066,48
M005104,2024-03-30,Google Ads,29923.98,159631,7286,87
M005105,2024-10-08,Affiliate,5447.14,87228,7865,136
M005106,2026-06-10,Organic Search,40710.75,7789,6680,102
M005107,2026-01-24,Affiliate,19532.54,126699,3669,24
M005108,2023-08-12,Google Ads,27058.97,56378,4517,133
M005109,2024-10-16,Email,16442.04,27679,5950,154
M005110,2026-07-01,Instagram,19610.16,225109,8334,30
M005111,2024-01-07,Meta Ads,14626.91,226126,1599,86
M005112,2022-09-16,Affiliate,6972.47,268637,2887,10
M005113,2025-07-23,Direct,11476.44,26733,744,49
M005114,2022-10-15,Referral,18385.83,262949,10786,255
M005115,2025-10-12,Organic Search,16419.41,291346,6424,142
M005116,2022-01-27,Affiliate,24328.06,78363,8491,18
M005117,2024-07-18,Affiliate,12311.92,254245,13815,119
M005118,2023-09-14,Meta Ads,41724.85,282648,2066,60
M005119,2023-05-20,Google Ads,18840.37,198816,9320,66
M005120,2023-11-07,Meta Ads,16886.97,243915,4834,79
M005121,2022-11-19,Google Ads,18079.3,89151,2998,112
M005122,2022-04-07,Direct,24366.0,189882,10575,214
M005123,2024-10-11,Referral,24372.71,135559,2738,66
M005124,2022-04-23,Email,11166.74,55621,13577,63
M005125,2022-06-12,Google Ads,11883.36,45908,13418,120
M005126,2022-03-19,Meta Ads,14334.31,211224,1784,135
M005127,2025-08-20,Instagram,8946.52,18184,1920,26
M005128,2025-04-11,Organic Search,16685.42,197004,2791,91
M005129,2022-05-11,Instagram,35950.11,100261,10735,99
M005130,2022-07-08,Referral,8459.78,189253,5193,33
M005131,2022-01-24,Email,27610.42,265684,6598,218
M005132,2023-12-05,Affiliate,28684.68,198584,12005,149
M005133,2025-01-22,Direct,20252.82,6629,11663,213
M005134,2025-03-08,Affiliate,26733.97,260640,6425,145
M005135,2025-09-17,Google Ads,12450.99,280042,11426,182
M005136,2025-04-23,Referral,31265.11,280296,11045,216
M005137,2024-10-15,Email,20270.35,158803,10968,25
M005138,2024-10-05,Referral,18884.37,278549,13033,160
M005139,2024-12-20,Direct,20039.12,63425,13994,151
M005140,2025-03-27,Affiliate,14377.02,91993,2504,70
M005141,2025-02-12,Organic Search,24240.04,59707,7321,18
M005142,2026-07-09,Google Ads,7601.49,72460,12015,104
M005143,2022-06-04,Email,13790.58,93437,6770,155
M005144,2023-07-29,Meta Ads,1116.9,279155,9080,171
M005145,2025-11-14,Google Ads,29704.75,182120,2987,257
M005146,2023-03-26,Email,28524.59,115984,7359,139
M005147,2026-07-03,Instagram,34524.22,127135,1946,198
M005148,2022-03-04,Google Ads,9364.27,266351,7928,94
M005149,2025-04-22,Direct,23469.4,240570,4831,215
M005150,2026-03-25,Referral,5510.9,70326,9371,38
M005151,2022-08-06,Meta Ads,25317.2,179016,10039,238
M005152,2025-04-29,Affiliate,16993.31,34003,257,94
M005153,2024-08-28,Direct,40529.03,151384,12449,64
M005154,2025-12-15,Email,24732.87,64703,10977,176
M005155,2025-03-02,Referral,37214.31,72089,424,253
M005156,2026-07-09,Email,5874.77,20735,13586,178
M005157,2023-05-30,Meta Ads,16428.16,251590,1895,49
M005158,2024-05-15,Meta Ads,8724.22,77805,7112,65
M005159,2025-08-18,Instagram,29453.41,213160,13826,49
M005160,2026-05-17,Direct,20307.91,84868,5675,126
M005161,2023-05-17,Instagram,8547.62,6755,8884,176
M005162,2022-09-30,Referral,8785.58,283974,10377,236
M005163,2025-02-14,Google Ads,34455.57,113617,2534,213
M005164,2026-04-13,Email,21704.1,79787,135,228
M005165,2024-12-17,Referral,1543.09,242751,4568,42
M005166,2022-08-29,Organic Search,34679.28,74404,4910,50
M005167,2022-09-17,Meta Ads,36641.69,294756,1569,138
M005168,2023-08-28,Referral,15700.18,194075,2490,135
M005169,2026-08-28,Google Ads,41617.74,203761,1368,83
M005170,2024-11-01,Organic Search,34030.85,81013,8708,219
M005171,2026-06-04,Organic Search,36212.32,33571,3664,209
M005172,2025-10-22,Meta Ads,27844.69,74207,7247,169
M005173,2023-06-29,Referral,2146.99,92834,12959,204
M005174,2025-10-26,Organic Search,29738.72,233016,8240,187
M005175,2026-03-27,Affiliate,39769.6,198736,9069,85
M005176,2022-03-11,Email,37962.38,154206,12569,103
M005177,2022-02-01,Instagram,39604.83,143635,7922,36
M005178,2025-07-03,Instagram,18553.96,177512,505,97
M005179,2023-03-09,Email,13431.49,214258,12671,75
M005180,2026-06-05,Instagram,31780.78,173711,10530,113
M005181,2023-07-06,Email,21667.39,201468,2125,121
M005182,2025-07-01,Organic Search,2846.85,288762,9807,44
M005183,2024-02-24,Instagram,4988.47,138832,8357,248
M005184,2025-08-23,Google Ads,13597.82,283979,4424,76
M005185,2023-02-26,Email,39460.62,281720,7550,53
M005186,2024-12-04,Affiliate,40846.1,142193,1899,147
M005187,2024-11-09,Instagram,38581.12,15731,408,236
M005188,2023-12-02,Affiliate,9108.66,70039,1841,116
M005189,2025-06-29,Meta Ads,29247.76,255584,7767,133
M005190,2026-06-04,Direct,19010.9,44168,9066,164
M005191,2026-02-19,Affiliate,38108.22,72979,10115,209
M005192,2022-08-14,Direct,9486.19,38309,4804,38
M005193,2025-05-28,Direct,39273.39,180744,4506,130
M005194,2023-05-14,Google Ads,6860.72,90869,11301,11
M005195,2024-09-07,Email,13553.14,205511,2452,31
M005196,2025-10-02,Email,14565.32,125747,2929,54
M005197,2023-12-13,Instagram,35992.82,112477,10391,205
M005198,2024-04-14,Organic Search,4775.71,157649,8200,221
M005199,2023-05-06,Google Ads,3626.74,20238,1497,57
M005200,2026-06-21,Affiliate,23096.27,129434,2503,231
M005201,2024-03-08,Direct,18520.37,295508,8795,200
M005202,2024-12-31,Organic Search,13403.12,184465,12772,154
M005203,2023-12-16,Instagram,31411.94,10089,9963,213
M005204,2023-10-03,Email,36997.88,261005,12248,138
M005205,2023-03-06,Google Ads,983.28,51611,10707,235
M005206,2025-06-21,Direct,12826.67,299921,5519,100
M005207,2024-11-03,Email,13966.19,130024,3372,22
M005208,2022-11-22,Direct,15722.73,54697,8132,103
M005209,2024-11-25,Referral,41140.92,77942,8651,189
M005210,2022-07-13,Instagram,6348.57,162711,13126,223
M005211,2024-11-20,Meta Ads,34140.63,97491,3053,237
M005212,2025-12-17,Meta Ads,19532.96,154792,865,186
M005213,2023-02-14,Organic Search,30961.69,20507,4867,238
M005214,2025-08-09,Direct,27359.48,214330,2497,110
M005215,2024-05-30,Email,920.56,19655,4900,177
M005216,2022-02-13,Instagram,7774.84,189783,8687,127
M005217,2023-03-10,Organic Search,25033.83,187741,2963,68
M005218,2022-07-16,Google Ads,39925.15,270367,2887,247
M005219,2024-09-03,Instagram,34068.33,77300,5000,3
M005220,2022-12-30,Affiliate,28817.7,162264,3689,120
M005221,2026-08-26,Google Ads,41710.71,140960,11651,8
M005222,2023-01-05,Referral,18192.0,35393,6525,220
M005223,2024-12-21,Organic Search,24299.64,240339,2178,150
M005224,2023-08-14,Organic Search,23981.12,201798,5440,245
M005225,2022-12-24,Referral,8873.35,128565,2952,60
M005226,2023-04-01,Affiliate,36223.84,108415,12628,185
M005227,2023-10-03,Meta Ads,21486.91,237930,2967,39
M005228,2025-11-13,Direct,2908.88,66945,6576,59
M005229,2022-08-01,Instagram,27463.37,250938,13760,24
M005230,2024-02-02,Affiliate,41461.17,133904,1040,253
M005231,2026-02-21,Direct,38608.88,230928,903,173
M005232,2024-02-07,Organic Search,12526.79,76213,10677,147
M005233,2022-03-27,Google Ads,34116.49,24455,2735,227
M005234,2026-04-18,Instagram,34581.45,207909,474,237
M005235,2022-05-11,Referral,40846.48,113491,214,245
M005236,2024-02-17,Email,25908.62,16253,8431,69
M005237,2023-12-26,Direct,6953.07,139249,8715,180
M005238,2025-10-30,Instagram,3708.38,97779,13894,126
M005239,2023-11-23,Google Ads,9418.26,205216,7976,110
M005240,2024-10-26,Instagram,40437.72,230656,8050,37
M005241,2023-05-28,Instagram,31497.66,297870,4868,24
M005242,2024-03-23,Direct,41107.12,27955,4431,123
M005243,2024-12-15,Instagram,33452.21,226061,13132,83
M005244,2025-02-10,Referral,21845.69,215112,7037,96
M005245,2026-01-17,Organic Search,19859.99,242889,6134,115
M005246,2025-03-12,Referral,16273.57,266425,4075,3
M005247,2023-09-09,Email,8884.97,39459,12945,199
M005248,2026-03-04,Organic Search,25135.14,71161,7761,248
M005249,2026-03-06,Affiliate,38559.09,38915,735,238
M005250,2025-01-04,Direct,41379.21,61161,3977,139
M005251,2022-03-09,Organic Search,7415.28,261048,5522,161
M005252,2023-10-11,Meta Ads,18348.73,275441,12418,53
M005253,2026-05-01,Affiliate,34008.59,123230,3219,213
M005254,2024-11-06,Affiliate,32152.24,71440,5256,62
M005255,2026-04-13,Meta Ads,7393.11,158385,11653,240
M005256,2022-11-29,Meta Ads,2288.33,61452,11313,32
M005257,2022-06-09,Google Ads,3818.02,205100,7092,96
M005258,2022-02-19,Direct,29091.75,247910,4432,90
M005259,2024-04-25,Email,2670.63,75526,13069,32
M005260,2026-06-27,Direct,1344.55,55814,7851,174
M005261,2024-04-07,Direct,2462.36,266470,12347,204
M005262,2022-05-14,Google Ads,8862.97,157188,1658,85
M005263,2022-07-28,Direct,4680.21,268779,4018,95
M005264,2024-12-20,Direct,41830.6,112350,8509,157
M005265,2026-02-13,Meta Ads,3234.7,205091,5942,40
M005266,2024-02-23,Email,20562.51,60225,7154,44
M005267,2022-04-18,Referral,7854.14,30278,11268,2
M005268,2022-03-03,Instagram,36380.4,45203,246,201
M005269,2022-05-09,Direct,6293.09,262285,5174,211
M005270,2022-06-06,Organic Search,9042.35,265401,4511,217
M005271,2024-07-08,Google Ads,14337.2,183538,3637,258
M005272,2022-11-16,Google Ads,19079.03,175876,2979,234
M005273,2024-01-18,Google Ads,2903.73,270350,2515,185
M005274,2026-07-19,Email,25611.97,263459,8541,28
M005275,2023-02-15,Email,36064.89,245071,6497,226
M005276,2024-10-03,Organic Search,16340.36,3533,10131,94
M005277,2025-12-05,Affiliate,16154.38,31880,910,143
M005278,2025-09-22,Meta Ads,30449.77,236343,13345,134
M005279,2023-03-10,Organic Search,37805.22,26339,4626,154
M005280,2025-06-03,Meta Ads,652.76,120108,10467,132
M005281,2024-10-17,Referral,35321.16,48060,10775,186
M005282,2025-01-06,Organic Search,7308.26,257055,2832,111
M005283,2022-07-21,Organic Search,16658.92,267594,8712,76
M005284,2024-05-05,Direct,35930.29,210013,6303,92
M005285,2024-07-22,Affiliate,38801.26,255854,6039,180
M005286,2025-01-22,Affiliate,28805.41,133152,10125,78
M005287,2024-02-23,Email,8985.23,207310,10027,199
M005288,2023-01-24,Organic Search,18775.34,48677,8337,70
M005289,2023-01-21,Direct,28134.62,98078,2389,118
M005290,2026-08-23,Google Ads,40665.81,120578,5904,181
M005291,2025-08-20,Direct,30689.96,148351,9708,16
M005292,2024-06-22,Organic Search,23901.61,207619,2540,14
M005293,2025-11-11,Email,32732.87,272337,7756,174
M005294,2025-07-21,Instagram,14374.52,91529,5407,37
M005295,2024-04-08,Email,15884.6,195181,797,109
M005296,2025-09-11,Instagram,25262.61,141935,518,186
M005297,2022-08-17,Google Ads,18581.48,78771,9183,184
M005298,2024-02-20,Referral,41990.25,201714,1410,154
M005299,2022-01-16,Affiliate,8330.9,162527,5018,230
M005300,2025-09-12,Instagram,13131.81,47765,2050,50
M005301,2023-10-28,Google Ads,10681.87,135380,8675,238
M005302,2023-12-11,Organic Search,41898.75,163541,4303,249
M005303,2023-09-27,Affiliate,10134.14,262083,7046,169
M005304,2024-06-29,Meta Ads,39200.8,229559,8423,4
M005305,2023-11-12,Affiliate,30250.36,83958,5206,31
M005306,2024-06-19,Meta Ads,31139.24,71838,9460,34
M005307,2023-03-18,Organic Search,14537.94,148882,10945,252
M005308,2022-08-24,Organic Search,3822.95,40235,3860,252
M005309,2026-08-27,Organic Search,5736.5,36803,13222,156
M005310,2025-03-11,Meta Ads,7689.21,113007,3320,189
M005311,2025-12-15,Referral,26287.84,166930,12027,90
M005312,2022-02-07,Instagram,15112.22,95745,4725,106
M005313,2023-11-21,Direct,30626.16,205731,9723,135
M005314,2022-12-04,Direct,8667.22,267210,5776,160
M005315,2025-09-13,Meta Ads,11830.13,74694,13513,34
M005316,2022-12-21,Meta Ads,15069.08,255992,10946,248
M005317,2024-12-26,Direct,23284.72,299515,181,195
M005318,2025-04-10,Referral,15809.04,275204,2704,106
M005319,2025-06-22,Referral,8110.55,288682,13865,88
M005320,2022-01-03,Instagram,28681.78,162413,5824,5
M005321,2022-05-27,Affiliate,10786.35,35250,5851,214
M005322,2022-12-05,Google Ads,5944.94,28739,3664,116
M005323,2023-04-05,Direct,4453.55,198159,2578,94
M005324,2022-07-30,Referral,5939.18,280496,4854,4
M005325,2022-05-09,Organic Search,8895.57,18628,11089,156
M005326,2025-06-08,Meta Ads,41222.13,289636,2536,196
M005327,2024-12-18,Organic Search,31124.35,277977,3999,72
M005328,2026-01-12,Meta Ads,36866.51,208900,11035,144
M005329,2022-05-22,Email,27926.98,112169,9660,239
M005330,2022-09-14,Referral,13540.53,246698,1080,69
M005331,2024-03-29,Organic Search,24015.85,186994,2419,253
M005332,2023-09-02,Email,6183.77,201403,561,250
M005333,2024-02-06,Organic Search,39883.07,236143,2449,36
M005334,2025-06-11,Referral,1800.12,180279,1816,250
M005335,2023-03-15,Referral,21964.87,153470,11507,139
M005336,2024-01-11,Affiliate,31235.64,275040,12605,81
M005337,2022-12-14,Referral,16174.5,103933,8779,170
M005338,2023-08-06,Instagram,32336.79,88220,1936,99
M005339,2022-09-04,Instagram,35868.36,101621,9478,128
M005340,2022-07-20,Instagram,29588.17,249622,11213,237
M005341,2024-06-22,Organic Search,1832.9,142724,250,235
M005342,2024-08-25,Instagram,16773.78,236146,10887,91
M005343,2022-03-18,Direct,21064.33,117054,8156,156
M005344,2024-11-17,Email,29414.02,273142,5420,199
M005345,2026-08-10,Google Ads,24485.31,34962,12978,142
M005346,2022-04-05,Direct,16899.55,242490,11924,78
M005347,2025-07-26,Organic Search,22750.41,140892,13989,155
M005348,2026-01-08,Instagram,22171.07,186696,9994,158
M005349,2022-12-30,Direct,25186.4,107947,5930,59
M005350,2026-06-04,Instagram,29352.86,152949,3113,245
M005351,2026-05-30,Email,15556.88,146811,1090,215
M005352,2025-07-11,Referral,16769.04,144241,5663,7
M005353,2024-06-10,Referral,13920.27,91288,12448,56
M005354,2025-04-07,Organic Search,31765.12,119711,2673,118
M005355,2026-01-10,Google Ads,27657.36,229727,13287,100
M005356,2026-06-01,Organic Search,35453.36,273821,2137,228
M005357,2025-02-18,Instagram,19233.84,41073,9070,128
M005358,2025-08-11,Direct,14197.1,68266,6078,42
M005359,2023-08-25,Google Ads,2394.71,173015,6081,221
M005360,2025-11-15,Meta Ads,15803.82,107957,1532,68
M005361,2023-06-13,Email,5389.83,176895,4066,158
M005362,2023-12-18,Affiliate,7186.54,216366,13119,249
M005363,2024-05-16,Google Ads,3837.8,243283,2478,31
M005364,2025-12-16,Email,19308.94,134908,11829,113
M005365,2024-11-19,Direct,2504.62,59099,11958,16
M005366,2025-04-14,Referral,19850.77,65827,7688,189
M005367,2025-01-28,Meta Ads,28943.43,210463,10193,172
M005368,2025-03-28,Referral,5261.09,190206,9982,172
M005369,2022-04-01,Google Ads,36274.66,53555,9619,19
M005370,2025-06-04,Email,14835.37,294048,11307,81
M005371,2023-05-31,Affiliate,11464.06,223674,3651,8
M005372,2022-10-20,Email,40401.63,272597,2963,204
M005373,2024-07-01,Google Ads,20946.9,24451,13442,245
M005374,2023-11-14,Google Ads,19760.95,55516,9184,69
M005375,2023-10-30,Instagram,14052.51,5888,10543,204
M005376,2025-08-19,Meta Ads,17444.22,109946,4073,219
M005377,2025-04-04,Meta Ads,13462.74,54847,8776,221
M005378,2025-05-04,Google Ads,3654.9,18723,13036,154
M005379,2022-06-18,Email,18929.12,112561,1428,256
M005380,2024-09-09,Direct,16558.04,207193,13497,243
M005381,2023-07-03,Referral,676.76,67606,4017,153
M005382,2025-10-25,Organic Search,15120.26,203994,12636,251
M005383,2026-02-09,Referral,23542.14,195421,10517,5
M005384,2022-11-23,Instagram,31298.0,106227,7412,169
M005385,2026-06-12,Email,29291.76,215781,5331,152
M005386,2026-01-27,Affiliate,37088.18,181881,2589,116
M005387,2023-10-22,Affiliate,32208.58,274287,6890,97
M005388,2025-12-31,Referral,29523.18,175956,11160,189
M005389,2025-08-09,Google Ads,22476.17,171048,5415,116
M005390,2025-08-09,Organic Search,24019.06,190055,5066,169
M005391,2024-11-19,Instagram,31563.47,135063,13922,253
M005392,2023-11-15,Affiliate,19724.48,298979,8252,138
M005393,2023-03-02,Meta Ads,12107.85,188617,13760,110
M005394,2022-04-08,Direct,39136.95,103154,11182,77
M005395,2025-12-18,Direct,3752.56,194047,8126,109
M005396,2025-03-25,Affiliate,32834.64,105733,10056,116
M005397,2024-01-24,Google Ads,6342.21,99742,7692,103
M005398,2025-10-15,Meta Ads,13957.59,247460,7206,10
M005399,2023-10-17,Email,22360.38,193803,4522,83
M005400,2026-04-14,Google Ads,18275.2,232979,9656,102
M005401,2022-04-08,Affiliate,12835.85,89247,3422,220
M005402,2026-07-04,Email,29138.11,232211,4255,42
M005403,2026-05-23,Email,26899.99,256247,1931,140
M005404,2022-07-15,Affiliate,10603.27,129067,6949,83
M005405,2023-01-29,Meta Ads,5576.43,24900,9083,47
M005406,2025-09-15,Instagram,11923.52,38801,3450,102
M005407,2026-05-10,Google Ads,23350.31,192151,5106,52
M005408,2023-05-17,Organic Search,32576.76,274626,186,58
M005409,2024-01-25,Google Ads,27367.31,113647,3466,110
M005410,2024-10-12,Google Ads,29072.88,103782,7072,11
M005411,2024-06-23,Google Ads,19972.37,33532,2112,96
M005412,2024-09-23,Instagram,20048.3,51352,8375,214
M005413,2022-02-12,Meta Ads,877.37,35442,2848,123
M005414,2022-12-30,Meta Ads,30674.52,186144,3273,122
M005415,2023-03-29,Direct,18593.72,272798,6924,6
M005416,2022-12-28,Organic Search,34599.92,282041,2186,11
M005417,2024-05-26,Referral,35063.0,58800,8081,23
M005418,2024-10-31,Referral,24367.57,279057,12738,211
M005419,2023-03-17,Direct,6351.37,43553,1511,98
M005420,2024-01-31,Referral,35103.77,16890,8078,206
M005421,2025-09-19,Email,4322.6,130459,2635,119
M005422,2025-07-28,Email,34092.73,90355,12518,192
M005423,2024-05-28,Meta Ads,29609.39,270354,5207,240
M005424,2023-01-01,Email,5205.13,196622,6704,187
M005425,2022-06-19,Referral,35562.86,256837,12279,252
M005426,2024-04-10,Affiliate,12977.13,199837,10761,120
M005427,2026-02-15,Referral,14895.02,218950,10536,137
M005428,2024-06-30,Meta Ads,9827.33,283795,3735,90
M005429,2024-10-10,Google Ads,11986.31,152564,509,238
M005430,2024-07-11,Affiliate,33146.61,218398,9211,132
M005431,2024-12-01,Google Ads,32691.87,168908,5329,121
M005432,2025-05-09,Meta Ads,27852.97,251682,12168,250
M005433,2024-10-11,Google Ads,33139.34,101295,3434,111
M005434,2022-09-06,Email,33121.82,248745,253,223
M005435,2026-08-31,Organic Search,27271.58,175317,12179,176
M005436,2023-01-24,Google Ads,35762.03,126256,4173,123
M005437,2025-05-11,Organic Search,39208.49,79827,4014,8
M005438,2023-04-21,Meta Ads,39375.75,278815,135,88
M005439,2022-06-04,Email,22679.44,120804,10073,232
M005440,2022-06-26,Google Ads,17247.88,245133,12990,96
M005441,2025-01-11,Meta Ads,36744.73,260343,9444,256
M005442,2025-12-28,Instagram,19527.77,251555,12648,107
M005443,2023-08-04,Meta Ads,36994.2,198022,410,256
M005444,2024-09-25,Direct,21472.64,262292,6243,130
M005445,2024-06-29,Direct,17717.3,154673,8753,105
M005446,2026-08-13,Meta Ads,40639.01,138436,3229,128
M005447,2025-06-13,Email,35888.17,195969,2594,153
M005448,2025-04-26,Email,29427.75,264806,6177,231
M005449,2022-10-15,Email,11245.8,124075,1585,201
M005450,2026-01-16,Affiliate,36143.95,212616,7640,37
M005451,2026-07-28,Google Ads,28616.35,276181,13734,132
M005452,2026-07-25,Direct,3287.6,246536,7175,133
M005453,2026-08-20,Google Ads,32598.8,179568,1635,255
M005454,2022-05-12,Email,31415.65,25466,13260,3
M005455,2026-05-07,Google Ads,17131.82,152382,5757,66
M005456,2022-03-15,Instagram,3565.73,230946,3586,256
M005457,2022-11-28,Google Ads,29128.17,99544,3061,132
M005458,2025-04-01,Direct,33140.15,199935,11691,82
M005459,2023-04-05,Organic Search,5197.83,142935,4698,154
M005460,2024-02-01,Affiliate,32351.22,265305,6883,59
M005461,2025-08-12,Instagram,6892.6,221605,9701,255
M005462,2025-01-10,Direct,3166.04,24250,9369,243
M005463,2022-03-10,Meta Ads,37896.42,163217,7880,187
M005464,2022-11-12,Instagram,6544.48,217466,8679,107
M005465,2025-10-27,Google Ads,37609.93,239720,1676,149
M005466,2022-11-12,Organic Search,6755.32,170139,9149,210
M005467,2026-04-23,Instagram,23526.11,14828,12648,152
M005468,2022-11-15,Affiliate,23396.44,252827,9822,152
M005469,2024-08-01,Instagram,3230.07,194176,11340,17
M005470,2022-11-02,Referral,30988.02,123753,12491,205
M005471,2026-07-09,Referral,3954.09,192141,8011,103
M005472,2026-06-20,Organic Search,21552.67,148787,944,124
M005473,2025-06-20,Google Ads,27731.4,286226,1330,14
M005474,2025-01-12,Google Ads,14489.89,184617,10152,53
M005475,2025-07-19,Instagram,26879.08,22197,13328,254
M005476,2025-06-24,Email,40516.69,9878,966,76
M005477,2024-11-02,Google Ads,35619.42,211502,5710,59
M005478,2024-06-04,Email,12966.84,142910,1922,93
M005479,2026-03-22,Organic Search,10417.82,147813,11743,45
M005480,2024-03-08,Organic Search,21178.81,202420,11961,202
M005481,2022-03-21,Instagram,22666.88,120154,965,219
M005482,2025-04-14,Referral,4808.26,73095,2826,211
M005483,2024-06-11,Referral,17261.46,160281,1503,157
M005484,2023-07-10,Email,27147.81,227465,4051,80
M005485,2024-07-05,Meta Ads,28773.69,292413,13275,121
M005486,2023-10-31,Affiliate,24961.62,32761,560,151
M005487,2023-07-06,Meta Ads,7222.6,17429,8246,259
M005488,2025-03-03,Email,17121.37,26425,5652,209
M005489,2026-04-20,Instagram,25566.18,45553,4419,156
M005490,2023-03-03,Direct,6895.79,62255,8360,73
M005491,2025-03-15,Google Ads,32673.76,4484,7392,99
M005492,2024-10-04,Referral,1582.47,50333,1589,222
M005493,2022-01-13,Affiliate,37613.31,212486,5043,86
M005494,2024-03-05,Meta Ads,27531.1,44301,13637,74
M005495,2024-08-24,Referral,37053.93,233852,9882,153
M005496,2024-04-26,Affiliate,16595.85,257211,672,116
M005497,2023-07-25,Email,22543.38,233583,2332,198
M005498,2023-02-17,Google Ads,20228.73,223566,9797,47
M005499,2025-12-22,Google Ads,37089.07,67868,8586,207
M005500,2025-12-25,Organic Search,16863.03,96152,1023,257
M005501,2025-02-26,Email,37799.27,137530,6103,24
M005502,2025-09-09,Direct,29638.7,197228,13802,17
M005503,2025-03-28,Email,24648.38,191358,9503,164
M005504,2025-10-21,Referral,36172.62,142072,8270,20
M005505,2023-10-25,Meta Ads,33956.46,157114,11762,214
M005506,2025-07-03,Google Ads,32465.56,113704,2142,216
M005507,2022-08-29,Google Ads,24188.46,263568,13421,116
M005508,2025-10-14,Instagram,39512.26,35109,12140,95
M005509,2022-04-17,Email,1150.86,240674,10754,182
M005510,2024-09-18,Affiliate,39909.69,99999,11796,92
M005511,2025-08-14,Instagram,2749.22,88255,8366,117
M005512,2022-01-06,Instagram,10579.55,163734,5564,24
M005513,2022-05-17,Direct,7972.41,15420,7070,234
M005514,2022-06-16,Organic Search,11546.07,193189,2310,96
M005515,2024-10-29,Referral,13236.38,251650,5488,125
M005516,2025-08-19,Affiliate,9162.62,288722,8730,217
M005517,2022-11-23,Email,31844.61,141860,8244,15
M005518,2025-11-16,Meta Ads,27181.04,262319,2864,21
M005519,2024-04-16,Organic Search,37803.08,74721,12002,4
M005520,2023-02-16,Referral,31682.93,146050,12808,170
M005521,2026-06-14,Direct,41446.09,117972,858,210
M005522,2025-04-14,Referral,5286.83,59684,13403,74
M005523,2023-04-27,Email,39507.31,172645,10810,65
M005524,2025-12-24,Google Ads,718.34,255450,12066,179
M005525,2022-02-28,Instagram,913.48,16009,7021,235
M005526,2025-06-22,Meta Ads,38943.45,277477,9707,77
M005527,2024-06-15,Organic Search,18002.63,99208,2020,202
M005528,2025-08-05,Google Ads,23724.59,298521,610,199
M005529,2025-09-08,Affiliate,20383.82,248745,13860,154
M005530,2022-04-03,Email,5889.12,239994,6659,52
M005531,2022-04-06,Organic Search,14834.96,83091,5537,28
M005532,2023-02-23,Meta Ads,1799.53,9455,7900,237
M005533,2023-06-18,Organic Search,30649.23,70536,12366,41
M005534,2025-03-04,Referral,26429.36,273291,6269,135
M005535,2025-12-13,Email,4880.75,129210,5647,7
M005536,2022-07-23,Google Ads,1067.51,298895,2835,203
M005537,2024-02-14,Organic Search,36456.61,249198,13826,224
M005538,2025-08-01,Organic Search,14069.45,235996,9352,187
M005539,2022-01-02,Affiliate,2133.42,62000,1697,246
M005540,2024-09-19,Direct,12000.17,100479,9632,135
M005541,2023-04-13,Referral,23952.9,43212,8138,188
M005542,2024-05-16,Direct,27443.05,89525,1174,33
M005543,2022-03-14,Referral,1123.15,64119,7611,5
M005544,2024-05-31,Direct,29941.78,216382,3229,26
M005545,2023-01-23,Referral,19993.68,204086,12879,79
M005546,2024-01-11,Google Ads,17322.04,291066,2152,249
M005547,2025-09-01,Organic Search,5261.99,261079,7710,51
M005548,2026-03-31,Affiliate,15232.38,249626,4695,37
M005549,2025-12-14,Meta Ads,34326.35,128083,1123,157
M005550,2022-11-30,Direct,3715.55,31217,3132,33
M005551,2025-10-19,Email,27907.49,254295,8798,106
M005552,2023-09-23,Organic Search,25280.31,109148,13188,24
M005553,2025-09-04,Direct,30002.92,67748,581,152
M005554,2022-06-27,Direct,7996.28,24357,13573,185
M005555,2026-04-03,Email,4367.13,45576,5031,128
M005556,2023-11-30,Referral,31349.57,35211,2478,219
M005557,2026-06-13,Email,35319.9,178682,1734,12
M005558,2025-02-25,Organic Search,3309.03,237330,243,37
M005559,2023-02-19,Affiliate,2058.71,103485,8309,214
M005560,2023-07-04,Google Ads,30275.6,54113,11698,203
M005561,2022-01-09,Google Ads,24521.15,290697,1440,76
M005562,2023-04-22,Referral,3304.48,125891,8242,36
M005563,2025-07-05,Direct,15877.98,276286,7913,185
M005564,2023-03-06,Direct,32066.21,50938,13387,21
M005565,2026-08-18,Instagram,14040.06,132267,1472,225
M005566,2022-09-05,Referral,38244.75,218191,12838,128
