order_id,product_id,quantity,unit_price,discount,line_revenue,cost
O0023969,P00093,1,959.55,144.93,814.62,587.95
O0023970,P00450,3,3338.26,815.79,12003.13,7269.03
O0023970,P00229,1,1490.22,121.39,1786.09,1024.36
O0023971,P00284,3,1694.86,822.16,4262.42,3584.55
O0023972,P00056,1,4546.34,578.6,5240.71,2408.72
O0023973,P00531,1,2612.89,175.77,2437.12,1612.13
O0023973,P00548,1,3354.03,225.62,3128.41,1744.39
O0023974,P00028,2,677.93,34.49,1321.37,878.34
O0023975,P00192,3,594.95,199.57,1585.28,1044.03
O0023975,P00437,3,647.42,217.17,1725.09,1202.82
O0023976,P00175,2,449.16,88.1,810.22,631.5
O0023977,P00120,3,822.08,611.96,1854.28,1607.28
O0023978,P00381,1,316.31,16.17,300.14,174.62
O0023979,P00450,3,3338.26,608.92,9405.86,7269.03
O0023979,P00353,2,36712.93,4464.46,68961.4,51979.08
O0023980,P00193,2,2505.2,263.35,4747.05,2774.48
O0023981,P00325,2,7728.9,2206.67,13251.13,8015.48
O0023981,P00269,2,658.95,188.14,1129.76,762.94
O0023981,P00162,2,7637.34,2180.53,13094.15,10395.38
O0023982,P00168,2,6039.85,1116.25,10963.45,6506.62
O0023982,P00507,2,817.55,151.09,1484.01,882.36
O0023983,P00503,2,121.12,19.92,222.32,128.86
O0023984,P00314,2,4335.8,899.41,7772.19,5718.98
O0023985,P00283,3,281.22,137.07,706.59,549.15
O0023986,P00188,1,2442.82,217.01,2225.81,1378.95
O0023986,P00402,1,418.67,37.19,381.48,255.23
O0023987,P00365,3,4868.61,879.45,17816.01,8563.92
O0023987,P00084,1,6086.74,366.5,7424.53,3768.7
O0023987,P00439,2,966.09,116.34,2356.85,1049.34
O0023988,P00173,1,3115.98,160.14,2955.84,2287.12
O0023988,P00013,1,787.31,40.46,746.85,532.41
O0023988,P00467,3,292.07,45.03,831.18,574.44
O0023988,P00069,3,9839.28,1517.06,28000.78,22381.14
O0023989,P00050,2,446.69,80.8,812.58,642.28
O0023990,P00425,1,1969.3,270.64,1698.66,1215.08
O0023991,P00444,1,3777.5,277.94,3499.56,1903.18
O0023992,P00126,3,1240.94,196.77,3526.05,2303.91
O0023992,P00322,2,2231.08,235.85,4226.31,3132.6
O0023993,P00403,2,327.95,62.3,593.6,398.84
O0023993,P00448,1,466.32,44.29,422.03,301.9
O0023994,P00108,1,4153.71,412.86,4903.89,2028.89
O0023994,P00409,1,9193.86,913.84,10854.31,4830.96
O0023995,P00416,2,656.73,104.54,1576.69,924.5
O0023996,P00287,2,123.24,32.13,214.35,167.96
O0023997,P00600,3,2827.62,1077.9,7404.96,5645.4
O0023998,P00430,2,1484.16,484.87,2483.45,1804.02
O0023999,P00409,1,9193.86,575.61,8618.25,4830.96
O0023999,P00072,3,227.17,42.67,638.84,501.9
O0024000,P00131,1,242.95,1.35,241.6,173.92
O0024000,P00466,3,732.93,12.21,2186.58,1570.26
O0024001,P00299,1,544.63,0.0,544.63,397.59
O0024002,P00038,1,1655.58,308.22,1810.92,894.71
O0024003,P00469,2,1552.59,50.93,3054.25,2354.66
O0024004,P00213,3,7249.1,2817.69,25018.85,14669.22
O0024005,P00181,3,4070.12,1620.91,10589.45,6469.71
O0024006,P00294,2,1393.85,472.72,2314.98,1968.64
O0024006,P00474,1,1691.77,286.88,1404.89,913.21
O0024007,P00506,2,2702.38,222.28,5182.48,2950.7
O0024007,P00224,1,162.47,6.68,155.79,101.05
O0024008,P00280,1,395.27,20.25,375.02,278.14
O0024009,P00065,1,81880.75,15897.57,88909.79,51980.88
O0024009,P00316,2,10736.77,4169.2,23316.93,13283.6
O0024010,P00560,1,167.12,17.33,149.79,110.18
O0024010,P00021,1,1394.74,144.61,1250.13,971.83
O0024010,P00531,1,2612.89,270.92,2341.97,1612.13
O0024011,P00530,1,442.82,143.17,423.64,331.44
O0024012,P00077,2,2218.97,245.59,5434.97,2187.6
O0024013,P00007,1,420.27,41.44,496.51,279.77
O0024013,P00544,1,2233.72,220.23,2638.93,1630.77
O0024014,P00183,1,229.58,2.94,226.64,147.3
O0024014,P00458,2,8054.25,206.0,15902.5,10893.5
O0024015,P00525,1,5789.15,792.81,4996.34,3371.66
O0024016,P00474,1,1691.77,347.53,1817.94,913.21
O0024016,P00475,1,692.56,142.27,744.21,334.57
O0024017,P00206,2,1208.73,108.71,2308.75,1810.9
O0024017,P00157,1,437.21,19.66,417.55,263.99
O0024017,P00254,1,1472.7,66.23,1406.47,1015.18
O0024018,P00579,1,565.12,40.75,524.37,327.11
O0024018,P00303,3,1366.77,295.65,3804.66,2376.39
O0024019,P00456,1,5418.19,1029.51,4388.68,2817.53
O0024020,P00534,3,1757.99,1195.61,4078.36,3251.16
O0024021,P00117,2,661.07,62.76,1259.38,956.54
O0024021,P00291,2,1005.14,95.42,1914.86,1102.92
O0024022,P00321,1,24049.24,4779.51,19269.73,14852.28
O0024022,P00036,1,4262.77,847.18,3415.59,3024.45
O0024023,P00179,1,425.93,53.36,491.83,274.08
O0024024,P00042,2,1178.13,231.25,2125.01,1197.62
O0024024,P00099,1,339.49,33.32,306.17,178.24
O0024025,P00444,1,3777.5,666.58,3110.92,1903.18
O0024025,P00289,3,20060.9,10619.86,49562.84,29083.05
O0024025,P00018,3,1028.54,544.49,2541.13,1913.04
O0024025,P00517,2,11946.78,4216.27,19677.29,14039.5
O0024026,P00578,3,2212.57,181.05,8315.22,4624.98
O0024026,P00429,2,3415.44,186.32,8557.21,3406.08
O0024026,P00374,3,714.05,58.43,2683.52,1535.04
O0024026,P00289,3,20060.9,1641.56,75392.3,29083.05
O0024027,P00404,2,310.31,71.49,549.13,308.46
O0024028,P00325,3,7728.9,3644.23,26034.75,12023.22
O0024028,P00281,3,71235.95,33588.22,239957.83,159267.15
O0024029,P00518,3,187.0,86.5,474.5,339.15
O0024030,P00467,2,292.07,114.33,469.81,382.96
O0024031,P00459,3,3786.43,2042.2,12497.69,8004.99
O0024031,P00471,1,282.58,50.8,310.9,144.98
O0024032,P00444,3,3777.5,1725.99,9606.51,5709.54
O0024032,P00145,1,9669.95,1472.78,8197.17,6802.08
O0024033,P00063,3,416.2,95.37,1502.84,771.66
O0024034,P00064,1,733.13,145.28,793.13,415.7
O0024035,P00256,2,1628.36,517.92,2738.8,2434.12
O0024035,P00362,3,544.02,259.55,1372.51,970.2
O0024036,P00428,2,331.9,30.76,633.04,466.9
O0024037,P00279,2,1662.74,569.48,2756.0,2194.06
O0024038,P00451,1,249.79,37.84,211.95,164.5
O0024039,P00339,1,594.22,38.71,555.51,402.32
O0024039,P00046,2,307.51,40.07,574.95,336.64
O0024040,P00572,3,6494.5,3787.22,21151.66,10233.03
O0024041,P00035,2,550.79,175.46,926.12,627.06
O0024041,P00133,1,1401.66,223.26,1178.4,941.25
O0024042,P00560,1,167.12,18.57,195.35,110.18
O0024042,P00363,3,1695.34,565.08,5945.03,2755.11
O0024042,P00328,2,6055.27,1345.54,14155.95,8130.92
O0024043,P00234,3,4262.75,2512.21,13856.75,6320.34
O0024043,P00044,3,4351.12,2564.29,14144.01,6732.18
O0024044,P00300,3,1132.27,570.25,2826.56,2262.69
O0024045,P00566,2,783.14,40.71,1964.13,783.78
O0024045,P00332,2,13769.78,715.81,34534.83,13976.24
O0024045,P00192,2,594.95,30.93,1492.14,696.02
O0024046,P00472,3,382.07,195.38,950.83,724.65
O0024046,P00279,3,1662.74,850.3,4137.92,3291.09
O0024047,P00402,2,418.67,58.54,778.8,510.46
O0024047,P00055,3,459.89,96.45,1283.22,885.18
O0024047,P00245,2,3043.07,425.49,5660.65,3115.42
O0024048,P00496,1,3143.54,117.39,3906.34,1564.73
O0024048,P00377,2,68689.91,5130.42,170715.75,87185.34
O0024049,P00394,2,1592.29,1038.04,3038.22,2314.72
O0024050,P00368,1,337.89,53.77,378.73,219.34
O0024050,P00409,3,9193.86,4388.96,30915.46,14492.88
O0024051,P00482,1,4050.17,269.99,3780.18,2292.39
O0024051,P00236,1,14601.37,973.34,13628.03,8856.08
O0024052,P00477,2,794.43,68.36,1520.5,1018.34
O0024053,P00246,1,96.43,10.6,85.83,67.24
O0024053,P00215,2,1174.57,258.13,2091.01,1680.34
O0024054,P00545,1,58415.48,6221.93,52193.55,32080.85
O0024055,P00513,3,71376.29,8063.07,206065.8,125164.08
O0024056,P00469,2,1552.59,391.78,3582.85,2354.66
O0024056,P00017,3,9172.84,3471.99,31751.72,13222.77
O0024056,P00210,1,841.76,106.2,971.25,595.12
O0024057,P00331,3,189.79,44.61,524.76,300.39
O0024057,P00208,1,1579.72,123.77,1455.95,758.89
O0024057,P00024,2,941.49,147.53,1735.45,952.8
O0024057,P00258,1,7062.78,553.38,6509.4,4091.41
O0024058,P00005,1,2006.45,0.0,2568.26,1427.09
O0024058,P00368,2,337.89,0.0,865.0,438.68
O0024058,P00075,3,719.16,0.0,2761.57,1510.08
O0024059,P00048,3,236.2,67.01,641.59,432.54
O0024060,P00579,1,565.12,32.71,532.41,327.11
O0024060,P00254,2,1472.7,170.46,2774.94,2030.36
O0024061,P00186,1,742.48,128.74,613.74,547.78
O0024061,P00162,1,7637.34,1324.24,6313.1,5197.69
O0024062,P00137,1,4435.04,882.85,3552.19,2624.85
O0024062,P00089,2,13333.49,5308.4,21358.58,19409.1
O0024063,P00267,3,645.76,417.78,1519.5,1121.76
O0024063,P00308,2,317.69,137.02,498.36,315.5
O0024064,P00474,3,1691.77,340.54,4734.77,2739.63
O0024065,P00379,1,2431.79,0.0,2431.79,1806.18
O0024066,P00251,3,2720.56,610.11,7551.57,5700.18
O0024066,P00420,3,8680.78,1946.74,24095.6,18478.53
O0024067,P00130,3,6725.4,0.0,20176.2,13816.92
O0024067,P00143,3,260.52,0.0,781.56,570.81
O0024067,P00046,1,307.51,0.0,307.51,168.32
O0024068,P00430,1,1484.16,242.01,1242.15,902.01
O0024069,P00590,2,1544.03,320.74,2767.32,2009.04
O0024069,P00041,1,7162.94,743.97,6418.97,5370.6
O0024070,P00314,2,4335.8,850.16,7821.44,5718.98
O0024071,P00549,2,975.59,40.94,2456.57,962.52
O0024071,P00151,3,1824.65,114.86,6891.79,3746.82
O0024071,P00267,2,645.76,27.1,1626.04,747.84
O0024072,P00324,3,915.92,294.54,2453.22,1524.48
O0024072,P00336,1,2488.04,266.7,2221.34,1475.57
O0024073,P00052,3,9499.41,3631.26,24866.97,21496.08
O0024074,P00063,2,416.2,138.24,694.16,514.44
O0024075,P00118,2,261.1,91.09,431.11,254.4
O0024076,P00423,1,1950.44,324.01,1626.43,1245.61
O0024076,P00263,3,678.48,338.13,1697.31,1365.36
O0024077,P00359,2,878.96,0.0,1757.92,978.5
O0024077,P00465,1,3840.5,0.0,3840.5,2169.78
O0024077,P00052,1,9499.41,0.0,9499.41,7165.36
O0024078,P00282,1,7394.61,565.76,6828.85,5200.83
O0024078,P00315,1,276.47,21.15,255.32,178.78
O0024078,P00229,1,1490.22,114.02,1376.2,1024.36
O0024079,P00115,2,200.27,47.19,465.5,198.4
O0024079,P00553,3,34667.27,12252.63,120869.68,58305.96
O0024080,P00558,1,909.52,70.63,838.89,456.35
O0024080,P00491,3,1091.13,254.19,3019.2,2035.17
O0024080,P00296,2,1290.15,200.37,2379.93,1645.6
O0024080,P00256,2,1628.36,252.9,3003.82,2434.12
O0024081,P00153,1,2784.61,299.37,2485.24,1901.57
O0024081,P00201,1,17261.31,1855.77,15405.54,10787.83
O0024081,P00328,2,6055.27,1302.01,10808.53,8130.92
O0024082,P00144,2,447.47,313.23,581.71,525.96
O0024082,P00372,3,440.55,462.58,859.07,978.63
O0024083,P00550,1,519.45,87.65,431.8,293.9
O0024083,P00432,3,511.35,258.85,1275.2,757.41
O0024083,P00074,1,2211.57,373.17,1838.4,1672.64
O0024083,P00087,3,304.49,154.13,759.34,583.35
O0024084,P00010,3,4868.04,4215.54,14477.73,9490.92
O0024085,P00172,2,12069.24,1378.54,22759.94,13199.14
O0024085,P00310,2,2014.32,230.07,3798.57,2349.84
O0024085,P00122,2,7577.35,865.48,14289.22,11011.06
O0024086,P00329,3,4284.36,2025.68,10827.4,8288.19
O0024086,P00413,2,1474.97,464.92,2485.02,1574.94
O0024086,P00519,2,128.6,40.54,216.66,165.78
O0024087,P00593,3,15717.98,3228.03,57129.01,30147.96
O0024087,P00250,3,1616.83,332.05,5876.58,2948.94
O0024088,P00073,3,32534.31,20822.26,76780.67,56543.85
O0024088,P00355,3,254.16,162.66,599.82,443.85
O0024088,P00250,2,1616.83,689.86,2543.8,1965.96
O0024088,P00029,3,493.19,315.65,1163.92,965.19
O0024089,P00467,2,292.07,72.68,675.02,382.96
O0024090,P00462,1,2170.74,74.69,2703.86,1418.33
O0024090,P00466,3,732.93,75.65,2738.8,1570.26
O0024091,P00106,3,5512.82,5043.19,11495.27,10188.69
O0024091,P00528,3,1007.74,921.89,2101.33,2132.4
O0024092,P00092,3,5132.19,662.04,19045.57,9623.19
O0024092,P00110,2,151.67,13.04,375.23,224.62
O0024093,P00064,1,733.13,121.75,611.38,415.7
O0024093,P00511,1,1631.89,271.01,1360.88,1054.47
O0024094,P00258,2,7062.78,2431.77,11693.79,8182.82
O0024095,P00108,2,4153.71,974.96,7332.46,4057.78
O0024095,P00553,1,34667.27,4068.54,30598.73,19435.32
O0024096,P00298,1,7403.13,678.43,6724.7,5407.52
O0024096,P00566,1,783.14,71.77,711.37,391.89
O0024097,P00464,1,383.76,19.54,364.22,213.06
O0024097,P00331,2,189.79,19.32,360.26,200.26
O0024098,P00508,1,2750.87,694.46,2826.65,1880.16
O0024099,P00239,2,662.22,27.54,1296.9,806.28
O0024099,P00063,3,416.2,25.96,1222.64,771.66
O0024099,P00341,2,442.0,18.38,865.62,445.26
O0024100,P00376,3,4636.57,2350.17,11559.54,7393.95
O0024100,P00517,3,11946.78,6055.55,29784.79,21059.25
O0024101,P00054,3,199.04,119.76,477.36,313.62
O0024102,P00389,2,585.12,104.18,1066.06,600.04
O0024102,P00140,1,2422.91,215.7,2207.21,1676.92
O0024103,P00470,1,800.15,0.0,800.15,607.46
O0024104,P00281,2,71235.95,14186.12,128285.78,106178.1
O0024105,P00267,1,645.76,65.91,579.85,373.92
O0024106,P00185,1,67783.39,5846.16,61937.23,42074.3
O0024106,P00207,2,711.06,122.65,1299.47,892.44
O0024106,P00065,3,81880.75,21186.06,224456.19,155942.64
O0024107,P00505,3,16961.72,4339.31,60793.7,27295.71
O0024108,P00350,2,535.98,43.67,1328.44,798.24
O0024108,P00373,1,7305.82,297.64,9053.81,5543.33
O0024109,P00406,1,732.43,85.9,646.53,546.95
O0024109,P00231,2,2190.44,513.81,3867.07,2445.8
O0024109,P00325,1,7728.9,906.48,6822.42,4007.74
O0024110,P00157,1,437.21,5.07,432.14,263.99
O0024110,P00092,1,5132.19,59.56,5072.63,3207.73
O0024110,P00316,1,10736.77,124.61,10612.16,6641.8
O0024111,P00323,1,197.47,14.6,182.87,127.14
O0024111,P00066,1,684.29,50.61,633.68,494.15
O0024112,P00565,2,9571.34,991.59,18151.09,10058.06
O0024113,P00464,2,383.76,129.85,637.67,426.12
O0024113,P00335,2,567.98,192.18,943.78,570.82
O0024113,P00488,1,6485.1,1097.15,5387.95,4578.42
O0024113,P00581,3,1152.59,584.99,2872.78,1702.47
O0024114,P00298,1,7403.13,1166.49,8309.52,5407.52
O0024115,P00422,1,296.76,41.36,338.5,162.06
O0024115,P00200,3,462.06,193.18,1581.13,762.6
O0024115,P00314,1,4335.8,604.25,4945.57,2859.49
O0024116,P00450,1,3338.26,62.58,3275.68,2423.01
O0024117,P00516,3,1002.54,266.72,2740.9,2118.24
O0024118,P00496,1,3143.54,762.27,3261.47,1564.73
O0024119,P00492,3,4007.18,2176.24,13211.33,6220.35
O0024119,P00410,1,467.9,84.7,514.21,342.58
O0024120,P00207,3,711.06,26.56,2106.62,1338.66
O0024121,P00258,1,7062.78,336.96,6725.82,4091.41
O0024121,P00116,1,5440.93,259.58,5181.35,2725.64
O0024121,P00126,1,1240.94,59.2,1181.74,767.97
O0024121,P00070,1,65.84,3.14,62.7,40.72
O0024122,P00435,2,3333.91,320.62,6347.2,3967.6
O0024123,P00201,2,17261.31,3889.43,30633.19,21575.66
O0024123,P00559,1,169.38,19.08,150.3,109.11
O0024123,P00434,3,990.12,334.65,2635.71,1979.4
O0024123,P00018,2,1028.54,231.76,1825.32,1275.36
O0024124,P00494,2,266.11,14.47,517.75,319.3
O0024124,P00413,1,1474.97,40.1,1434.87,787.47
O0024124,P00430,2,1484.16,80.7,2887.62,1804.02
O0024125,P00593,2,15717.98,9363.04,22072.92,20098.64
O0024126,P00512,3,2332.66,0.0,6997.98,3641.94
O0024126,P00215,1,1174.57,0.0,1174.57,840.17
O0024126,P00247,3,154.32,0.0,462.96,294.45
O0024127,P00137,2,4435.04,495.18,8374.9,5249.7
O0024127,P00537,2,4736.01,528.79,8943.23,4671.68
O0024127,P00402,1,418.67,23.37,395.3,255.23
O0024128,P00174,1,767.82,86.75,681.07,553.58
O0024128,P00165,2,4092.34,924.77,7259.91,5484.74
O0024129,P00226,3,4064.79,2046.4,10147.97,7171.56
O0024129,P00073,3,32534.31,16379.27,81223.66,56543.85
O0024130,P00275,2,912.45,311.3,1513.6,956.78
O0024131,P00227,1,391.66,66.26,435.06,219.2
O0024132,P00018,3,1028.54,380.38,2705.24,1913.04
O0024132,P00440,3,4948.64,1830.11,13015.81,7856.49
O0024133,P00448,2,466.32,240.38,953.4,603.8
O0024134,P00016,2,881.76,63.97,1699.55,1180.12
O0024135,P00042,1,1178.13,41.05,1137.08,598.81
O0024136,P00099,2,339.49,189.52,489.46,356.48
O0024137,P00457,1,8960.17,323.77,8636.4,6500.29
O0024138,P00291,2,1005.14,174.61,1835.67,1102.92
O0024138,P00272,2,2512.75,436.51,4588.99,3776.6
O0024139,P00040,1,1463.48,278.46,1185.02,870.22
O0024139,P00410,2,467.9,178.06,757.74,685.16
O0024139,P00300,3,1132.27,646.31,2750.5,2262.69
O0024140,P00396,1,4068.64,734.11,3334.53,2000.33
O0024140,P00370,1,6096.1,1099.93,4996.17,4541.99
O0024140,P00492,1,4007.18,723.02,3284.16,2073.45
O0024140,P00168,3,6039.85,3269.33,14850.22,9759.93
O0024141,P00236,3,14601.37,6592.37,37211.74,26568.24
O0024142,P00474,2,1691.77,428.09,2955.45,1826.42
O0024142,P00593,2,15717.98,3977.3,27458.66,20098.64
O0024143,P00357,3,481.88,137.86,1307.78,1025.88
O0024144,P00075,1,719.16,68.92,650.24,503.36
O0024144,P00199,1,365.99,35.07,330.92,177.85
O0024145,P00357,1,481.88,10.01,471.87,341.96
O0024146,P00040,1,1463.48,228.88,1234.6,870.22
O0024146,P00352,2,307.6,96.21,518.99,371.98
O0024147,P00075,1,719.16,20.68,698.48,503.36
O0024148,P00090,2,1309.04,210.15,2407.93,1642.1
O0024148,P00105,1,87879.89,7054.08,80825.81,47404.0
O0024148,P00001,3,3624.74,872.87,10001.35,7168.02
O0024148,P00503,2,121.12,19.44,222.8,128.86
O0024149,P00099,1,339.49,63.92,370.63,178.24
O0024150,P00545,3,58415.48,31634.14,192681.3,96242.55
O0024150,P00415,3,145.86,78.99,481.11,278.22
O0024151,P00316,3,10736.77,8824.14,23386.17,19925.4
O0024151,P00055,2,459.89,251.98,667.8,590.12
O0024151,P00458,3,8054.25,6619.48,17543.27,16340.25
O0024152,P00508,3,2750.87,115.96,10447.39,5640.48
O0024153,P00004,1,12776.37,1117.96,15235.8,8407.41
O0024154,P00081,2,27557.69,12957.21,57590.48,40159.76
O0024154,P00434,3,990.12,698.31,3103.75,1979.4
O0024155,P00423,3,1950.44,194.05,5657.27,3736.83
O0024155,P00123,3,227.67,22.65,660.36,343.83
O0024155,P00083,2,669.83,44.43,1295.23,775.54
O0024155,P00148,2,409.29,27.15,791.43,557.06
O0024156,P00005,2,2006.45,256.8,4879.71,2854.18
O0024157,P00367,2,236.83,33.35,572.93,271.9
O0024157,P00151,3,1824.65,385.43,6621.23,3746.82
O0024158,P00108,3,4153.71,2583.04,13367.2,6086.67
O0024159,P00038,3,1655.58,193.78,4772.96,2684.13
O0024159,P00432,3,511.35,59.85,1474.2,757.41
O0024160,P00300,3,1132.27,567.5,3780.42,2262.69
O0024160,P00357,1,481.88,80.51,536.3,341.96
O0024160,P00197,1,1451.23,242.45,1615.12,1001.32
O0024161,P00046,1,307.51,30.66,276.85,168.32
O0024162,P00319,3,141.0,1.61,539.83,312.24
O0024162,P00282,3,7394.61,84.37,28310.93,15602.49
O0024163,P00418,2,2444.95,517.85,4372.05,2881.46
O0024163,P00116,3,5440.93,1728.62,14594.17,8176.92
O0024163,P00151,3,1824.65,579.7,4894.25,3746.82
O0024163,P00580,1,3527.12,373.53,3153.59,2438.0
O0024164,P00388,2,9892.01,2207.68,23115.87,12969.26
O0024165,P00022,2,608.04,63.19,1152.89,638.3
O0024165,P00062,2,1849.05,192.15,3505.95,2383.92
O0024166,P00484,1,1471.11,297.23,1173.88,885.86
O0024167,P00281,1,71235.95,5182.47,66053.48,53089.05
O0024167,P00428,1,331.9,24.15,307.75,233.45
O0024168,P00388,2,9892.01,4871.71,20451.84,12969.26
O0024169,P00538,2,533.84,39.52,1327.11,746.4
O0024169,P00452,2,8573.01,634.63,21312.28,10769.08
O0024170,P00370,1,6096.1,416.61,7386.39,4541.99
O0024170,P00003,3,314.69,64.52,1143.89,625.71
O0024170,P00356,2,556.85,76.11,1349.42,803.12
O0024171,P00564,2,1295.59,657.47,1933.71,1925.7
O0024171,P00312,2,205.38,104.22,306.54,291.44
O0024171,P00245,1,3043.07,772.13,2270.94,1557.71
O0024172,P00324,3,915.92,627.23,2120.53,1524.48
O0024173,P00473,1,15195.53,130.9,15064.63,7358.57
O0024173,P00573,1,1449.34,12.49,1436.85,756.48
O0024173,P00038,2,1655.58,28.52,3282.64,1789.42
O0024174,P00242,2,8639.28,3352.7,13925.86,10374.24
O0024174,P00052,2,9499.41,3686.5,15312.32,14330.72
O0024175,P00533,2,5752.76,577.2,10928.32,6987.54
O0024176,P00281,2,71235.95,31357.55,151006.48,106178.1
O0024177,P00494,2,266.11,0.0,532.22,319.3
O0024178,P00478,3,1246.33,802.69,2936.3,2252.19
O0024178,P00244,1,1081.46,232.17,849.29,634.95
O0024179,P00036,2,4262.77,2151.79,6373.75,6048.9
O0024180,P00380,2,3229.71,701.86,7566.2,4019.46
O0024180,P00014,1,522.01,56.72,611.45,278.18
O0024181,P00278,1,193.93,22.79,171.14,109.41
O0024181,P00432,1,511.35,60.08,451.27,252.47
O0024182,P00466,2,732.93,228.47,1237.39,1046.84
O0024182,P00284,2,1694.86,528.33,2861.39,2389.7
O0024182,P00035,2,550.79,171.7,929.88,627.06
O0024183,P00548,1,3354.03,620.63,2733.4,1744.39
O0024183,P00038,1,1655.58,306.35,1349.23,894.71
O0024184,P00446,3,812.45,328.04,2109.31,1172.1
O0024185,P00260,2,1647.95,0.0,3295.9,1767.52
O0024186,P00463,2,614.07,0.0,1228.14,932.78
O0024187,P00147,1,4041.11,353.92,3687.19,2500.65
O0024188,P00152,2,2567.24,402.13,4732.35,2703.94
O0024189,P00549,1,975.59,20.27,1228.49,481.26
O0024190,P00274,1,410.28,76.39,333.89,309.67
O0024190,P00151,3,1824.65,1019.2,4454.75,3746.82
O0024191,P00143,2,260.52,88.08,432.96,380.54
O0024192,P00415,3,145.86,22.57,537.53,278.22
O0024193,P00079,2,123.63,20.49,226.77,126.2
O0024193,P00303,2,1366.77,226.49,2507.05,1584.26
O0024194,P00507,2,817.55,210.73,1424.37,882.36
O0024194,P00032,2,1864.05,480.48,3247.62,1923.46
O0024195,P00376,1,4636.57,1326.22,4608.59,2464.65
O0024195,P00550,2,519.45,297.16,1032.63,587.8
O0024196,P00157,1,437.21,40.58,396.63,263.99
O0024197,P00127,3,211.34,34.71,599.31,438.36
O0024197,P00061,1,1393.27,76.27,1317.0,676.94
O0024198,P00554,3,558.21,253.17,1421.46,1199.4
O0024198,P00174,2,767.82,232.16,1303.48,1107.16
O0024198,P00351,1,1141.94,172.64,969.3,673.28
O0024199,P00345,1,15784.96,240.92,15544.04,7885.38
O0024199,P00285,2,4000.97,122.13,7879.81,5132.88
O0024200,P00167,3,1474.72,405.69,4018.47,2444.37
O0024201,P00066,3,684.29,65.39,1987.48,1482.45
O0024202,P00013,2,787.31,126.01,1448.61,1064.82
O0024202,P00187,1,3674.29,294.03,3380.26,2680.45
O0024203,P00295,1,184.52,17.73,166.79,122.58
O0024204,P00308,2,317.69,20.07,615.31,315.5
O0024204,P00162,2,7637.34,482.5,14792.18,10395.38
O0024205,P00127,1,211.34,21.99,189.35,146.12
O0024206,P00350,2,535.98,286.57,1085.54,798.24
O0024206,P00597,2,2476.03,1323.83,5014.8,2543.66
O0024206,P00029,3,493.19,395.53,1498.32,965.19
O0024207,P00033,3,2045.79,0.0,6137.37,3090.12
O0024207,P00349,1,4317.45,0.0,4317.45,2234.3
O0024208,P00136,3,4211.94,811.75,11824.07,6980.94
O0024208,P00523,2,1154.41,148.32,2160.5,1333.88
O0024208,P00027,3,1347.24,259.65,3782.07,2686.5
O0024209,P00226,1,4064.79,699.44,3365.35,2390.52
O0024210,P00469,1,1552.59,382.59,1170.0,1177.33
O0024210,P00259,3,272.24,201.26,615.46,447.33
O0024210,P00375,2,1538.6,758.29,2318.91,2096.34
O0024210,P00154,1,5737.24,1413.78,4323.46,3990.39
O0024211,P00266,3,3743.68,1908.97,9322.07,6945.42
O0024211,P00327,1,966.97,164.36,802.61,586.65
O0024211,P00300,3,1132.27,577.36,2819.45,2262.69
O0024211,P00343,1,875.57,148.82,726.75,423.41
O0024212,P00051,3,2318.96,366.2,6590.68,3916.56
O0024213,P00111,2,187.9,0.0,481.02,260.06
O0024213,P00200,2,462.06,0.0,1182.87,508.4
O0024213,P00159,2,518.09,0.0,1326.31,646.82
O0024214,P00369,2,4387.27,706.67,8067.87,6107.8
O0024214,P00242,3,8639.28,2087.32,23830.52,15561.36
O0024215,P00311,2,280.75,112.65,448.85,297.02
O0024215,P00396,2,4068.64,1632.55,6504.73,4000.66
O0024216,P00484,3,1471.11,1428.79,4220.27,2657.58
O0024217,P00375,2,1538.6,291.99,3646.83,2096.34
O0024218,P00597,3,2476.03,1099.45,6328.64,3815.49
O0024218,P00525,3,5789.15,2570.59,14796.86,10114.98
O0024218,P00280,2,395.27,117.01,673.53,556.28
O0024219,P00412,1,4084.36,563.23,3521.13,2472.14
O0024220,P00373,2,7305.82,3071.4,15631.5,11086.66
O0024220,P00552,3,801.47,505.41,2572.23,1274.67
O0024220,P00139,3,860.21,542.45,2760.75,1844.28
O0024221,P00148,3,409.29,320.63,907.24,835.59
O0024222,P00096,3,866.54,110.58,2489.04,1947.09
O0024222,P00209,1,9190.49,390.94,8799.55,5151.51
O0024222,P00222,1,840.94,35.77,805.17,603.63
O0024222,P00268,2,4750.45,404.15,9096.75,4603.28
O0024223,P00173,2,3115.98,0.0,6231.96,4574.24
O0024223,P00259,2,272.24,0.0,544.48,298.22
O0024224,P00582,1,774.55,108.67,882.75,489.23
O0024225,P00385,2,8749.64,3527.33,13971.95,9529.66
O0024225,P00046,2,307.51,123.97,491.05,336.64
O0024226,P00007,1,420.27,0.0,420.27,279.77
O0024227,P00232,1,2812.02,350.58,2461.44,1982.71
O0024227,P00189,2,328.95,82.02,575.88,362.12
O0024227,P00080,1,2590.87,323.01,2267.86,1367.47
O0024227,P00127,2,211.34,52.7,369.98,292.24
O0024228,P00271,2,291.46,111.9,471.02,368.88
O0024228,P00409,3,9193.86,5294.57,22287.01,14492.88
O0024229,P00368,1,337.89,54.49,283.4,219.34
O0024230,P00226,2,4064.79,236.06,10169.81,4781.04
